age,job,marital,education,default,balance,rentown,repairplan,contact,plannum,months,devices,poutcome,bresponse
38,services,married,secondary,no,0,rent,yes,cellular,16,1473,1,unknown,0
51,blue-collar,divorced,secondary,no,78,own,no,unknown,27,723,1,unknown,0
27,blue-collar,single,secondary,no,3792,rent,no,cellular,22,279,1,unknown,1
38,blue-collar,single,tertiary,no,14058,rent,no,telephone,17,293,1,unknown,0
30,technician,single,secondary,no,-522,own,yes,cellular,5,670,7,failure,1
36,student,single,unknown,no,386,rent,no,unknown,18,359,1,unknown,0
37,unemployed,married,secondary,no,1978,rent,no,cellular,9,404,2,success,1
53,admin.,married,secondary,no,459,rent,no,cellular,14,317,2,success,0
38,unemployed,married,tertiary,no,2812,own,no,cellular,30,830,1,unknown,1
48,management,married,tertiary,no,5057,rent,yes,cellular,19,37,1,unknown,0
26,housemaid,married,secondary,no,-759,own,no,cellular,11,191,1,unknown,0
33,blue-collar,single,secondary,no,-416,own,no,unknown,16,767,1,unknown,1
47,technician,married,unknown,no,2106,own,no,unknown,6,168,1,unknown,0
45,management,divorced,tertiary,no,220,own,no,unknown,18,89,1,unknown,0
32,blue-collar,divorced,secondary,no,0,own,no,unknown,2,746,1,unknown,0
69,retired,married,unknown,no,426,rent,no,telephone,9,225,2,success,1
65,unknown,married,unknown,no,4717,rent,no,telephone,6,256,1,unknown,1
37,blue-collar,married,secondary,no,395,own,no,unknown,6,219,1,unknown,0
45,blue-collar,divorced,primary,no,0,own,no,cellular,21,211,1,unknown,0
36,blue-collar,married,secondary,no,-206,own,no,unknown,8,177,1,unknown,0
62,self-employed,divorced,tertiary,no,6,own,no,cellular,13,216,5,success,1
37,management,married,tertiary,no,4039,rent,yes,cellular,25,106,1,unknown,0
39,services,divorced,secondary,no,687,own,no,cellular,9,869,1,unknown,1
38,technician,single,secondary,no,-242,own,no,cellular,18,1173,7,success,1
31,management,married,tertiary,no,582,own,no,cellular,15,58,1,unknown,0
58,blue-collar,divorced,primary,no,8218,own,no,cellular,31,124,1,unknown,0
44,management,single,tertiary,no,1424,own,no,cellular,8,201,1,unknown,0
31,blue-collar,married,secondary,no,92,own,no,unknown,16,688,1,unknown,1
33,technician,single,secondary,no,2085,rent,no,cellular,9,501,1,unknown,1
36,technician,single,tertiary,no,197,rent,no,cellular,30,260,1,unknown,1
31,technician,single,secondary,no,2305,rent,no,cellular,4,139,1,unknown,0
45,admin.,married,secondary,no,-547,own,no,unknown,3,214,1,unknown,0
30,technician,single,tertiary,no,411,rent,no,cellular,21,142,1,unknown,0
34,blue-collar,married,secondary,no,584,own,no,cellular,18,154,1,unknown,0
34,management,married,tertiary,no,997,own,yes,cellular,21,81,1,unknown,0
39,admin.,divorced,secondary,no,83,own,no,cellular,30,69,1,unknown,0
41,management,married,tertiary,no,6563,rent,no,cellular,27,136,1,unknown,0
32,services,single,secondary,no,0,own,no,cellular,31,99,1,unknown,0
32,management,single,tertiary,no,0,rent,no,cellular,21,9,1,unknown,0
36,blue-collar,married,primary,no,398,own,no,unknown,12,278,1,unknown,0
35,admin.,married,tertiary,no,1145,own,no,cellular,2,82,1,unknown,0
32,management,single,tertiary,no,2,own,no,cellular,11,100,1,unknown,1
33,management,single,tertiary,no,201,own,no,cellular,19,171,2,failure,0
49,entrepreneur,married,primary,no,563,rent,no,unknown,19,84,1,unknown,0
35,management,married,tertiary,no,3161,rent,no,cellular,8,433,1,unknown,0
31,technician,married,secondary,no,0,rent,yes,cellular,15,624,1,unknown,0
42,management,married,secondary,no,1331,rent,no,cellular,23,698,1,unknown,0
34,housemaid,married,primary,no,2929,rent,no,cellular,14,518,1,unknown,1
32,services,married,secondary,yes,-220,own,yes,cellular,25,123,1,unknown,0
29,management,single,tertiary,no,5980,own,no,unknown,28,317,1,unknown,0
32,services,single,secondary,no,48,own,no,cellular,20,8,1,unknown,0
50,housemaid,single,unknown,no,0,rent,no,telephone,28,118,1,unknown,0
58,retired,married,secondary,no,3382,rent,yes,cellular,28,294,3,failure,0
59,technician,married,secondary,no,2308,rent,no,cellular,30,815,2,other,1
25,student,married,tertiary,no,10,own,no,cellular,21,857,1,unknown,1
57,services,married,secondary,no,162,own,no,unknown,5,174,1,unknown,0
30,blue-collar,single,secondary,no,1073,own,no,cellular,5,1130,1,unknown,0
26,services,single,secondary,no,1700,own,no,cellular,7,13,1,unknown,0
50,services,single,primary,no,148,own,no,unknown,7,198,1,unknown,0
39,services,married,secondary,no,0,own,no,cellular,8,503,1,unknown,0
45,blue-collar,married,primary,no,185,own,no,cellular,29,249,1,unknown,0
37,management,divorced,tertiary,no,896,rent,yes,cellular,14,343,1,unknown,0
47,blue-collar,divorced,primary,no,1279,own,no,cellular,6,479,1,unknown,0
50,technician,married,tertiary,no,199,own,yes,cellular,3,116,2,failure,0
40,management,married,secondary,no,99,rent,no,cellular,9,15,1,unknown,0
35,blue-collar,married,primary,no,378,own,no,unknown,16,427,1,unknown,0
53,management,married,tertiary,no,15,rent,no,cellular,20,921,1,unknown,1
35,admin.,married,secondary,no,147,own,yes,cellular,29,41,8,failure,0
54,technician,married,secondary,no,2225,rent,yes,cellular,13,73,1,unknown,0
35,admin.,single,secondary,no,1810,own,no,cellular,25,65,1,unknown,0
31,housemaid,married,unknown,yes,-6,rent,yes,telephone,7,94,1,unknown,0
46,technician,divorced,secondary,no,435,own,no,unknown,15,192,1,unknown,0
52,management,married,secondary,no,335,rent,no,cellular,21,411,2,failure,1
34,admin.,divorced,secondary,no,-251,rent,no,cellular,18,641,1,unknown,1
46,services,divorced,secondary,no,5,own,yes,cellular,29,305,1,unknown,0
54,self-employed,married,secondary,no,641,own,no,cellular,17,472,3,failure,0
37,admin.,married,tertiary,no,0,own,no,cellular,21,115,1,unknown,0
39,admin.,married,tertiary,no,722,rent,no,telephone,23,141,1,unknown,0
50,technician,married,tertiary,no,3337,own,yes,telephone,31,24,1,unknown,0
44,technician,divorced,secondary,no,0,rent,no,cellular,28,264,1,unknown,0
56,admin.,married,secondary,no,1504,own,no,unknown,29,66,1,unknown,0
40,services,married,tertiary,no,35,rent,no,cellular,3,318,4,failure,0
36,services,married,secondary,no,895,own,yes,unknown,4,622,1,unknown,0
33,management,married,tertiary,no,752,own,no,cellular,11,104,1,unknown,0
33,blue-collar,single,secondary,no,1925,own,no,cellular,2,76,1,unknown,0
42,services,married,secondary,no,-246,own,no,unknown,7,149,1,unknown,0
30,self-employed,single,tertiary,no,901,own,yes,unknown,16,601,1,unknown,0
33,admin.,single,secondary,no,894,rent,no,cellular,5,509,1,unknown,0
26,blue-collar,single,secondary,no,592,own,yes,unknown,27,174,1,unknown,0
26,admin.,single,secondary,no,3529,rent,yes,cellular,7,57,1,unknown,0
37,services,married,secondary,no,0,own,yes,cellular,31,187,1,unknown,0
59,retired,married,primary,no,0,rent,no,cellular,5,493,1,unknown,1
49,blue-collar,married,primary,no,371,own,no,cellular,31,18,1,unknown,0
33,blue-collar,single,primary,no,1,own,no,cellular,20,257,1,unknown,0
46,technician,single,secondary,no,834,own,no,cellular,11,196,1,unknown,0
55,entrepreneur,married,primary,no,298,own,no,unknown,8,144,1,unknown,0
49,services,married,tertiary,no,306,own,no,cellular,18,285,1,unknown,0
51,technician,married,secondary,no,143,own,no,unknown,16,627,1,unknown,0
27,admin.,married,secondary,no,186,own,no,unknown,27,136,1,unknown,0
44,technician,married,secondary,no,5597,rent,no,unknown,20,27,1,unknown,0
40,services,single,secondary,no,1547,own,no,cellular,12,88,2,success,0
36,management,married,tertiary,no,1852,rent,no,unknown,8,362,1,unknown,0
46,admin.,single,secondary,no,1790,own,no,unknown,5,214,1,unknown,0
30,services,single,secondary,no,20,own,no,cellular,20,404,2,failure,0
35,admin.,married,secondary,no,8652,own,no,unknown,24,103,1,unknown,0
31,technician,single,secondary,no,1626,rent,no,cellular,7,356,4,failure,0
37,admin.,married,secondary,no,749,rent,no,cellular,21,219,1,unknown,0
49,blue-collar,married,unknown,no,51,own,no,unknown,7,984,1,unknown,0
27,services,single,secondary,yes,-1,rent,no,cellular,22,60,1,unknown,0
32,blue-collar,married,secondary,no,-32,own,no,cellular,12,145,1,unknown,0
70,retired,divorced,secondary,no,6850,rent,no,telephone,5,252,2,failure,0
22,technician,single,secondary,no,333,rent,yes,telephone,12,129,1,unknown,0
58,blue-collar,married,secondary,no,-27,rent,yes,telephone,31,77,1,unknown,0
33,blue-collar,married,secondary,no,932,own,no,unknown,21,226,1,unknown,0
83,retired,divorced,primary,no,0,rent,no,telephone,31,664,4,success,0
50,management,divorced,tertiary,no,100,own,yes,cellular,13,157,4,failure,0
53,blue-collar,married,secondary,no,-626,own,no,cellular,9,205,1,unknown,0
37,management,single,tertiary,no,9,rent,no,cellular,26,484,1,unknown,0
55,services,divorced,primary,no,653,rent,no,unknown,6,800,1,unknown,0
49,admin.,married,secondary,no,3608,own,no,unknown,13,231,1,unknown,1
41,blue-collar,married,primary,no,293,own,yes,cellular,7,102,1,unknown,0
40,management,single,tertiary,no,36,own,no,unknown,27,240,1,unknown,0
48,management,married,tertiary,no,263,own,no,unknown,5,350,1,unknown,0
27,student,single,secondary,no,8366,rent,no,cellular,7,458,2,other,0
30,management,single,tertiary,no,2186,own,no,unknown,3,366,1,unknown,0
37,entrepreneur,single,secondary,no,20453,own,no,telephone,4,115,1,unknown,0
37,services,single,secondary,no,105,rent,yes,unknown,17,260,1,unknown,0
40,blue-collar,married,secondary,no,440,own,no,unknown,5,327,1,unknown,0
73,retired,married,unknown,no,519,rent,no,telephone,16,434,2,failure,1
50,management,married,tertiary,no,19447,own,yes,cellular,21,166,1,unknown,0
53,blue-collar,married,primary,no,225,rent,no,cellular,18,171,1,unknown,0
47,blue-collar,married,secondary,no,2548,own,no,cellular,11,577,2,other,0
33,technician,divorced,secondary,no,0,rent,no,cellular,21,224,1,unknown,0
50,blue-collar,married,unknown,no,2284,own,no,telephone,31,1088,1,unknown,1
51,blue-collar,married,primary,no,40,own,no,cellular,13,79,2,failure,0
42,housemaid,divorced,tertiary,no,364,rent,no,cellular,18,52,1,unknown,0
34,technician,single,secondary,no,174,rent,no,telephone,11,259,1,unknown,0
44,technician,married,secondary,no,10888,own,no,cellular,5,163,1,unknown,0
32,admin.,married,secondary,no,0,own,yes,cellular,17,159,3,failure,0
60,retired,married,tertiary,no,225,rent,no,cellular,19,54,1,unknown,0
60,retired,divorced,tertiary,no,2131,rent,no,cellular,10,421,1,unknown,0
29,blue-collar,single,secondary,no,-20,rent,yes,cellular,21,574,1,unknown,1
39,management,single,secondary,no,36,rent,no,cellular,29,70,1,unknown,0
47,blue-collar,married,primary,no,2642,rent,no,cellular,13,310,1,unknown,0
30,admin.,married,tertiary,no,400,own,no,cellular,7,223,1,unknown,0
31,technician,single,tertiary,no,1214,rent,no,cellular,3,39,1,unknown,0
34,management,single,tertiary,no,-292,own,no,cellular,19,181,1,unknown,0
51,admin.,married,secondary,no,1415,own,no,unknown,2,151,1,unknown,0
38,blue-collar,married,secondary,no,213,own,no,unknown,16,270,1,unknown,0
47,admin.,single,secondary,no,2540,rent,no,cellular,18,110,1,unknown,0
46,housemaid,single,tertiary,no,3232,rent,no,telephone,15,94,1,unknown,0
33,management,married,tertiary,no,296,rent,no,cellular,16,90,1,unknown,0
30,management,married,tertiary,no,42,rent,no,cellular,25,115,1,unknown,0
40,technician,married,secondary,no,697,rent,no,cellular,24,220,3,other,0
38,blue-collar,single,secondary,no,13156,own,no,cellular,17,291,2,failure,0
63,retired,divorced,secondary,no,1490,rent,no,cellular,8,506,1,unknown,1
33,management,married,tertiary,no,150,rent,no,cellular,21,151,1,unknown,0
59,retired,married,secondary,no,0,rent,no,unknown,5,812,1,unknown,1
29,management,single,tertiary,no,4210,own,no,cellular,18,119,1,unknown,0
54,services,divorced,secondary,no,1012,own,no,cellular,12,33,3,other,0
57,technician,married,secondary,no,16063,own,no,unknown,30,352,1,unknown,0
57,blue-collar,married,primary,no,5431,own,yes,unknown,6,383,1,unknown,0
28,services,single,secondary,no,317,own,no,unknown,16,21,1,unknown,0
30,technician,single,secondary,no,4787,own,no,cellular,18,266,3,failure,0
28,blue-collar,married,secondary,no,225,own,yes,unknown,7,866,1,unknown,0
45,services,divorced,primary,no,3854,own,no,unknown,20,10,1,unknown,0
29,services,divorced,secondary,no,92,own,no,cellular,7,240,1,unknown,0
42,blue-collar,married,primary,no,-10,own,no,unknown,9,291,1,unknown,0
31,blue-collar,married,secondary,no,-617,own,no,unknown,2,115,1,unknown,0
59,housemaid,divorced,primary,no,195,rent,no,unknown,5,366,1,unknown,0
41,blue-collar,married,primary,no,1172,own,no,unknown,15,153,1,unknown,0
57,housemaid,married,secondary,no,0,rent,no,cellular,22,197,1,unknown,0
43,services,divorced,secondary,no,0,rent,no,cellular,31,106,1,unknown,0
30,services,divorced,secondary,no,-94,own,no,cellular,14,41,1,unknown,0
26,admin.,single,secondary,no,609,rent,no,telephone,28,112,1,unknown,0
52,management,single,tertiary,no,4,rent,yes,cellular,28,30,1,unknown,0
32,entrepreneur,divorced,secondary,no,1121,own,yes,cellular,16,211,1,unknown,0
39,management,divorced,tertiary,no,355,own,no,cellular,25,313,1,unknown,0
31,blue-collar,married,secondary,no,3653,own,yes,cellular,21,252,5,failure,0
83,retired,divorced,primary,no,1097,rent,no,telephone,5,181,1,unknown,1
34,management,married,tertiary,no,436,rent,yes,cellular,28,118,1,unknown,0
40,blue-collar,married,secondary,no,4795,own,no,cellular,17,57,1,unknown,0
39,self-employed,married,secondary,no,266,rent,no,cellular,11,102,1,unknown,0
50,unemployed,married,secondary,no,3357,rent,no,cellular,9,239,1,unknown,1
30,technician,married,tertiary,no,101,own,yes,cellular,7,187,1,unknown,0
43,blue-collar,married,secondary,no,10910,own,no,cellular,15,66,1,unknown,0
49,blue-collar,married,secondary,no,1568,rent,no,unknown,21,206,1,unknown,0
41,retired,single,primary,no,0,rent,no,cellular,8,239,3,failure,0
35,blue-collar,married,secondary,no,305,own,no,cellular,18,7,26,failure,0
57,retired,married,tertiary,no,31,rent,no,cellular,19,260,1,unknown,0
29,entrepreneur,married,secondary,no,452,own,no,unknown,27,347,1,unknown,0
48,admin.,married,secondary,no,5,own,no,unknown,7,697,1,unknown,0
38,entrepreneur,divorced,tertiary,no,7929,rent,no,cellular,8,182,1,unknown,0
41,entrepreneur,married,primary,no,39,own,no,cellular,21,549,1,unknown,1
39,housemaid,married,primary,no,267,rent,no,unknown,9,1151,1,unknown,0
31,management,married,tertiary,no,4945,rent,no,cellular,11,445,1,unknown,0
51,technician,married,secondary,no,463,own,no,unknown,13,213,1,unknown,0
35,unemployed,single,secondary,no,2116,own,no,cellular,13,409,1,unknown,0
45,admin.,divorced,secondary,no,59,own,no,cellular,24,873,1,unknown,1
28,blue-collar,married,secondary,no,131,own,no,unknown,12,147,1,unknown,0
57,retired,married,secondary,no,107,rent,no,cellular,14,85,1,unknown,0
36,unemployed,married,secondary,no,-35,rent,no,cellular,30,339,1,unknown,0
49,technician,married,primary,no,230,own,no,unknown,8,96,1,unknown,0
34,management,single,tertiary,no,2679,own,no,cellular,7,195,1,unknown,0
65,retired,married,primary,no,493,rent,no,cellular,16,622,2,failure,0
26,services,single,secondary,no,256,own,no,cellular,4,101,1,unknown,0
52,blue-collar,married,primary,no,-133,rent,no,unknown,5,96,1,unknown,0
32,blue-collar,single,secondary,no,811,own,no,cellular,14,563,1,unknown,1
33,unemployed,married,tertiary,no,302,own,yes,cellular,16,670,1,unknown,0
43,management,married,tertiary,no,3529,own,no,cellular,4,190,1,unknown,0
26,technician,single,tertiary,no,75,own,yes,unknown,19,351,1,unknown,0
45,technician,married,secondary,no,999,own,no,cellular,20,215,3,failure,0
30,management,single,tertiary,no,7845,own,no,unknown,3,59,1,unknown,0
37,services,divorced,primary,no,260,own,no,cellular,17,446,1,unknown,0
45,management,single,tertiary,no,2048,own,no,cellular,18,310,2,failure,1
34,management,married,tertiary,no,1557,own,yes,unknown,13,213,1,unknown,0
35,services,married,secondary,no,505,own,yes,unknown,27,371,1,unknown,0
41,admin.,married,tertiary,no,1536,rent,no,cellular,4,54,1,unknown,0
42,self-employed,married,tertiary,no,0,rent,no,cellular,8,118,1,unknown,0
48,blue-collar,married,unknown,no,439,own,no,cellular,2,212,3,other,0
45,unknown,married,primary,no,44,rent,no,unknown,11,81,1,unknown,0
47,management,married,tertiary,no,295,own,no,cellular,5,157,1,unknown,0
37,blue-collar,married,primary,no,190,own,yes,unknown,8,194,1,unknown,0
32,management,married,secondary,no,3935,own,no,unknown,29,129,1,unknown,0
40,management,married,tertiary,no,-17,own,yes,cellular,11,474,2,success,1
35,technician,single,secondary,no,175,own,no,cellular,29,219,2,failure,0
31,technician,single,secondary,no,4888,own,no,telephone,5,475,3,failure,0
36,technician,single,tertiary,no,40,rent,no,cellular,26,359,1,unknown,0
44,management,married,tertiary,no,4460,rent,no,telephone,31,168,1,unknown,0
52,admin.,divorced,secondary,no,98,rent,yes,unknown,19,148,1,unknown,0
28,student,single,secondary,no,330,rent,no,telephone,2,197,1,unknown,0
45,blue-collar,married,primary,no,13117,rent,no,unknown,11,42,1,unknown,0
38,management,married,tertiary,no,12877,rent,no,unknown,17,118,1,unknown,0
39,blue-collar,married,primary,no,1506,own,no,cellular,11,299,1,unknown,0
28,management,single,tertiary,no,0,rent,no,telephone,27,198,1,unknown,0
